#time	y	u
0.000100	0.000288	3.000000
0.000200	0.001109	3.000000
0.000300	0.002402	3.000000
0.000400	0.004111	3.000000
0.000500	0.006187	3.000000
0.000600	0.008585	3.000000
0.000700	0.011266	3.000000
0.000800	0.014191	3.000000
0.000900	0.017331	3.000000
0.001000	0.020654	3.000000
0.001100	0.024136	3.000000
0.001200	0.027751	3.000000
0.001300	0.031480	3.000000
0.001400	0.035303	3.000000
0.001500	0.039203	3.000000
0.001600	0.043166	3.000000
0.001700	0.047176	3.000000
0.001800	0.051224	3.000000
0.001900	0.055296	3.000000
0.002000	0.059385	3.000000
0.002100	0.063480	3.000000
0.002200	0.067576	3.000000
0.002300	0.071664	3.000000
0.002400	0.075739	3.000000
0.002500	0.079796	3.000000
0.002600	0.083830	3.000000
0.002700	0.087836	3.000000
0.002800	0.091812	3.000000
0.002900	0.095754	3.000000
0.003000	0.099660	3.000000
0.003100	0.103526	3.000000
0.003200	0.107352	3.000000
0.003300	0.111135	3.000000
0.003400	0.114874	3.000000
0.003500	0.118568	3.000000
0.003600	0.122216	3.000000
0.003700	0.125816	3.000000
0.003800	0.129370	3.000000
0.003900	0.132875	3.000000
0.004000	0.136332	3.000000
0.004100	0.139740	3.000000
0.004200	0.143100	3.000000
0.004300	0.146411	3.000000
0.004400	0.149674	3.000000
0.004500	0.152888	3.000000
0.004600	0.156054	3.000000
0.004700	0.159173	3.000000
0.004800	0.162244	3.000000
0.004900	0.165268	3.000000
0.005000	0.168245	3.000000
0.005100	0.171177	3.000000
0.005200	0.174063	3.000000
0.005300	0.176903	3.000000
0.005400	0.179699	3.000000
0.005500	0.183125	10.000000
0.005600	0.187749	10.000000
0.005700	0.193432	10.000000
0.005800	0.200043	10.000000
0.005900	0.207470	10.000000
0.006000	0.215607	10.000000
0.006100	0.224361	10.000000
0.006200	0.233650	10.000000
0.006300	0.243397	10.000000
0.006400	0.253536	10.000000
0.006500	0.264005	10.000000
0.006600	0.274750	10.000000
0.006700	0.285722	10.000000
0.006800	0.296879	10.000000
0.006900	0.308180	10.000000
0.007000	0.319592	10.000000
0.007100	0.331082	10.000000
0.007200	0.342624	10.000000
0.007300	0.354192	10.000000
0.007400	0.365765	10.000000
0.007500	0.377322	10.000000
0.007600	0.388848	10.000000
0.007700	0.400326	10.000000
0.007800	0.411744	10.000000
0.007900	0.423089	10.000000
0.008000	0.434351	10.000000
0.008100	0.445521	10.000000
0.008200	0.456591	10.000000
0.008300	0.467555	10.000000
0.008400	0.478406	10.000000
0.008500	0.489141	10.000000
0.008600	0.499753	10.000000
0.008700	0.510241	10.000000
0.008800	0.520601	10.000000
0.008900	0.530831	10.000000
0.009000	0.540929	10.000000
0.009100	0.550894	10.000000
0.009200	0.560724	10.000000
0.009300	0.570419	10.000000
0.009400	0.579980	10.000000
0.009500	0.589404	10.000000
0.009600	0.598694	10.000000
0.009700	0.607850	10.000000
0.009800	0.616871	10.000000
0.009900	0.625759	10.000000
0.010000	0.634515	10.000000
0.010100	0.643139	10.000000
0.010200	0.651634	10.000000
0.010300	0.660000	10.000000
0.010400	0.668239	10.000000
0.010500	0.676351	10.000000
0.010600	0.684340	10.000000
0.010700	0.692206	10.000000
0.010800	0.699950	10.000000
0.010900	0.707575	10.000000
0.011000	0.715082	10.000000
0.011100	0.722473	10.000000
0.011200	0.729749	10.000000
0.011300	0.736913	10.000000
0.011400	0.743966	10.000000
0.011500	0.750909	10.000000
0.011600	0.757745	10.000000
0.011700	0.764476	10.000000
0.011800	0.771102	10.000000
0.011900	0.777626	10.000000
0.012000	0.784049	10.000000
0.012100	0.790373	10.000000
0.012200	0.796600	10.000000
0.012300	0.802732	10.000000
0.012400	0.808769	10.000000
0.012500	0.814715	10.000000
0.012600	0.820569	10.000000
0.012700	0.826335	10.000000
0.012800	0.832013	10.000000
0.012900	0.837605	10.000000
0.013000	0.843113	10.000000
0.013100	0.848538	10.000000
0.013200	0.853881	10.000000
0.013300	0.859145	10.000000
0.013400	0.864330	10.000000
0.013500	0.869438	10.000000
0.013600	0.874470	10.000000
0.013700	0.879428	10.000000
0.013800	0.884313	10.000000
0.013900	0.889127	10.000000
0.014000	0.893870	10.000000
0.014100	0.898544	10.000000
0.014200	0.903151	10.000000
0.014300	0.907691	10.000000
0.014400	0.912165	10.000000
0.014500	0.916576	10.000000
0.014600	0.920924	10.000000
0.014700	0.925210	10.000000
0.014800	0.929436	10.000000
0.014900	0.933602	10.000000
0.015000	0.937710	10.000000
0.015100	0.941761	10.000000
0.015200	0.945755	10.000000
0.015300	0.949694	10.000000
0.015400	0.953580	10.000000
0.015500	0.957412	10.000000
0.015600	0.961192	10.000000
0.015700	0.964921	10.000000
0.015800	0.968599	10.000000
0.015900	0.972229	10.000000
0.016000	0.975810	10.000000
0.016100	0.979343	10.000000
0.016200	0.982830	10.000000
0.016300	0.986272	10.000000
0.016400	0.989668	10.000000
0.016500	0.993021	10.000000
0.016600	0.996330	10.000000
0.016700	0.999597	10.000000
0.016800	1.002823	10.000000
0.016900	1.006007	10.000000
0.017000	1.009152	10.000000
0.017100	1.012257	10.000000
0.017200	1.015320	9.964354
0.017300	1.018340	9.964354
0.017400	1.021316	9.964354
0.017500	1.024251	9.964354
0.017600	1.027146	9.964354
0.017700	1.030002	9.964354
0.017800	1.032820	9.964354
0.017900	1.035602	9.964354
0.018000	1.038348	9.964354
0.018100	1.041059	9.964354
0.018200	1.043736	9.964354
0.018300	1.046380	9.964354
0.018400	1.048993	9.964354
0.018500	1.051574	9.964354
0.018600	1.054124	9.964354
0.018700	1.056645	9.964354
0.018800	1.059137	9.964354
0.018900	1.061600	9.964354
0.019000	1.064035	9.964354
0.019100	1.066444	9.964354
0.019200	1.068825	9.964354
0.019300	1.071181	9.964354
0.019400	1.073512	9.964354
0.019500	1.075818	9.964354
0.019600	1.078099	9.964354
0.019700	1.080357	9.964354
0.019800	1.082591	9.964354
0.019900	1.084803	9.964354
0.020000	1.086992	9.964354
0.020100	1.089159	9.964354
0.020200	1.091126	8.102312
0.020300	1.092742	8.102312
0.020400	1.094044	8.102312
0.020500	1.095067	8.102312
0.020600	1.095843	8.102312
0.020700	1.096400	8.102312
0.020800	1.096762	8.102312
0.020900	1.096954	8.102312
0.021000	1.096995	8.102312
0.021100	1.096903	8.102312
0.021200	1.096697	8.102312
0.021300	1.096389	8.102312
0.021400	1.095995	8.102312
0.021500	1.095525	8.102312
0.021600	1.094991	8.102312
0.021700	1.094403	8.102312
0.021800	1.093769	8.102312
0.021900	1.093097	8.102312
0.022000	1.092395	8.102312
0.022100	1.091668	8.102312
0.022200	1.090921	8.102312
0.022300	1.090161	8.102312
0.022400	1.089392	8.102312
0.022500	1.088617	8.102312
0.022600	1.087840	8.102312
0.022700	1.087064	8.102312
0.022800	1.086292	8.102312
0.022900	1.085527	8.102312
0.023000	1.084770	8.102312
0.023100	1.084023	8.102312
0.023200	1.083289	8.102312
0.023300	1.082569	8.102312
0.023400	1.081863	8.102312
0.023500	1.081174	8.102312
0.023600	1.080501	8.102312
0.023700	1.079847	8.102312
0.023800	1.079210	8.102312
0.023900	1.078593	8.102312
0.024000	1.077921	7.320991
0.024100	1.077129	7.320991
0.024200	1.076235	7.320991
0.024300	1.075253	7.320991
0.024400	1.074196	7.320991
0.024500	1.073076	7.320991
0.024600	1.071903	7.320991
0.024700	1.070688	7.320991
0.024800	1.069437	7.320991
0.024900	1.068159	7.320991
0.025000	1.066861	7.320991
0.025100	1.065549	7.320991
0.025200	1.064227	7.320991
0.025300	1.062901	7.320991
0.025400	1.061575	7.320991
0.025500	1.060253	7.320991
0.025600	1.058938	7.320991
0.025700	1.057633	7.320991
0.025800	1.056341	7.320991
0.025900	1.055063	7.320991
0.026000	1.053833	7.630918
0.026100	1.052675	7.630918
0.026200	1.051587	7.630918
0.026300	1.050563	7.630918
0.026400	1.049600	7.630918
0.026500	1.048693	7.630918
0.026600	1.047840	7.630918
0.026700	1.047037	7.630918
0.026800	1.046282	7.630918
0.026900	1.045572	7.630918
0.027000	1.044904	7.630918
0.027100	1.044276	7.630918
0.027200	1.043687	7.630918
0.027300	1.043135	7.630918
0.027400	1.042617	7.630918
0.027500	1.042133	7.630918
0.027600	1.041680	7.630918
0.027700	1.041258	7.630918
0.027800	1.040865	7.630918
0.027900	1.040501	7.630918
0.028000	1.040163	7.630918
0.028100	1.039851	7.630918
0.028200	1.039564	7.630918
0.028300	1.039301	7.630918
0.028400	1.039062	7.630918
0.028500	1.038845	7.630918
0.028600	1.038650	7.630918
0.028700	1.038476	7.630918
0.028800	1.038323	7.630918
0.028900	1.038189	7.630918
0.029000	1.038125	8.152785
0.029100	1.038173	8.152785
0.029200	1.038321	8.152785
0.029300	1.038558	8.152785
0.029400	1.038877	8.152785
0.029500	1.039269	8.152785
0.029600	1.039727	8.152785
0.029700	1.040243	8.152785
0.029800	1.040812	8.152785
0.029900	1.041428	8.152785
0.030000	1.042087	8.152785
0.030100	1.042783	8.152785
0.030200	1.043513	8.152785
0.030300	1.044274	8.152785
0.030400	1.045062	8.152785
0.030500	1.045874	8.152785
0.030600	1.046707	8.152785
0.030700	1.047559	8.152785
0.030800	1.048428	8.152785
0.030900	1.049312	8.152785
0.031000	1.050210	8.152785
0.031100	1.051118	8.152785
0.031200	1.052038	8.152785
0.031300	1.052966	8.152785
0.031400	1.053901	8.152785
0.031500	1.054844	8.152785
0.031600	1.055792	8.152785
0.031700	1.056746	8.152785
0.031800	1.057703	8.152785
0.031900	1.058664	8.152785
0.032000	1.059594	7.794622
0.032100	1.060463	7.794622
0.032200	1.061277	7.794622
0.032300	1.062043	7.794622
0.032400	1.062766	7.794622
0.032500	1.063452	7.794622
0.032600	1.064104	7.794622
0.032700	1.064728	7.794622
0.032800	1.065325	7.794622
0.032900	1.065901	7.794622
0.033000	1.066457	7.794622
0.033100	1.066997	7.794622
0.033200	1.067523	7.794622
0.033300	1.068036	7.794622
0.033400	1.068539	7.794622
0.033500	1.069033	7.794622
0.033600	1.069521	7.794622
0.033700	1.070003	7.794622
0.033800	1.070481	7.794622
0.033900	1.070955	7.794622
0.034000	1.071427	7.794622
0.034100	1.071898	7.794622
0.034200	1.072368	7.794622
0.034300	1.072838	7.794622
0.034400	1.073309	7.794622
0.034500	1.073781	7.794622
0.034600	1.074255	7.794622
0.034700	1.074731	7.794622
0.034800	1.075209	7.794622
0.034900	1.075690	7.794622
0.035000	1.076174	7.794622
0.035100	1.076662	7.794622
0.035200	1.077083	7.070492
0.035300	1.077380	7.070492
0.035400	1.077567	7.070492
0.035500	1.077657	7.070492
0.035600	1.077663	7.070492
0.035700	1.077595	7.070492
0.035800	1.077463	7.070492
0.035900	1.077276	7.070492
0.036000	1.077043	7.070492
0.036100	1.076769	7.070492
0.036200	1.076461	7.070492
0.036300	1.076126	7.070492
0.036400	1.075767	7.070492
0.036500	1.075391	7.070492
0.036600	1.075000	7.070492
0.036700	1.074598	7.070492
0.036800	1.074189	7.070492
0.036900	1.073776	7.070492
0.037000	1.073360	7.070492
0.037100	1.072946	7.070492
0.037200	1.072533	7.070492
0.037300	1.072125	7.070492
0.037400	1.071722	7.070492
0.037500	1.071327	7.070492
0.037600	1.070941	7.070492
0.037700	1.070563	7.070492
0.037800	1.070197	7.070492
0.037900	1.069841	7.070492
0.038000	1.069471	6.793693
0.038100	1.069064	6.793693
0.038200	1.068627	6.793693
0.038300	1.068164	6.793693
0.038400	1.067682	6.793693
0.038500	1.067184	6.793693
0.038600	1.066675	6.793693
0.038700	1.066157	6.793693
0.038800	1.065634	6.793693
0.038900	1.065110	6.793693
0.039000	1.064585	6.793693
0.039100	1.064063	6.793693
0.039200	1.063545	6.793693
0.039300	1.063033	6.793693
0.039400	1.062529	6.793693
0.039500	1.062033	6.793693
0.039600	1.061548	6.793693
0.039700	1.061074	6.793693
0.039800	1.060612	6.793693
0.039900	1.060163	6.793693
0.040000	1.059727	6.793693
0.040100	1.059304	6.793693
0.040200	1.058897	6.793693
0.040300	1.058504	6.793693
0.040400	1.058126	6.793693
0.040500	1.057763	6.793693
0.040600	1.057416	6.793693
0.040700	1.057085	6.793693
0.040800	1.056769	6.793693
0.040900	1.056470	6.793693
0.041000	1.056200	6.941193
0.041100	1.055972	6.941193
0.041200	1.055784	6.941193
0.041300	1.055631	6.941193
0.041400	1.055513	6.941193
0.041500	1.055425	6.941193
0.041600	1.055367	6.941193
0.041700	1.055337	6.941193
0.041800	1.055332	6.941193
0.041900	1.055351	6.941193
0.042000	1.055393	6.941193
0.042100	1.055457	6.941193
0.042200	1.055540	6.941193
0.042300	1.055642	6.941193
0.042400	1.055762	6.941193
0.042500	1.055900	6.941193
0.042600	1.056053	6.941193
0.042700	1.056222	6.941193
0.042800	1.056405	6.941193
0.042900	1.056602	6.941193
0.043000	1.056813	6.941193
0.043100	1.057036	6.941193
0.043200	1.057272	6.941193
0.043300	1.057519	6.941193
0.043400	1.057777	6.941193
0.043500	1.058047	6.941193
0.043600	1.058326	6.941193
0.043700	1.058616	6.941193
0.043800	1.058915	6.941193
0.043900	1.059224	6.941193
0.044000	1.059541	6.941193
0.044100	1.059868	6.941193
0.044200	1.060203	6.941193
0.044300	1.060546	6.941193
0.044400	1.060897	6.941193
0.044500	1.061256	6.941193
0.044600	1.061622	6.941193
0.044700	1.061996	6.941193
0.044800	1.062377	6.941193
0.044900	1.062765	6.941193
0.045000	1.063159	6.941193
0.045100	1.063560	6.941193
0.045200	1.063968	6.941193
0.045300	1.064382	6.941193
0.045400	1.064802	6.941193
0.045500	1.065228	6.941193
0.045600	1.065660	6.941193
0.045700	1.066097	6.941193
0.045800	1.066540	6.941193
0.045900	1.066989	6.941193
0.046000	1.067443	6.941193
0.046100	1.067902	6.941193
0.046200	1.068366	6.941193
0.046300	1.068835	6.941193
0.046400	1.069309	6.941193
0.046500	1.069788	6.941193
0.046600	1.070272	6.941193
0.046700	1.070760	6.941193
0.046800	1.071253	6.941193
0.046900	1.071750	6.941193
0.047000	1.072251	6.941193
0.047100	1.072757	6.941193
0.047200	1.073267	6.941193
0.047300	1.073781	6.941193
0.047400	1.074299	6.941193
0.047500	1.074820	6.941193
0.047600	1.075346	6.941193
0.047700	1.075822	6.381955
0.047800	1.076202	6.381955
0.047900	1.076498	6.381955
0.048000	1.076719	6.381955
0.048100	1.076876	6.381955
0.048200	1.076976	6.381955
0.048300	1.077027	6.381955
0.048400	1.077035	6.381955
0.048500	1.077007	6.381955
0.048600	1.076948	6.381955
0.048700	1.076862	6.381955
0.048800	1.076754	6.381955
0.048900	1.076628	6.381955
0.049000	1.076488	6.381955
0.049100	1.076336	6.381955
0.049200	1.076175	6.381955
0.049300	1.076008	6.381955
0.049400	1.075837	6.381955
0.049500	1.075664	6.381955
0.049600	1.075490	6.381955
0.049700	1.075318	6.381955
0.049800	1.075148	6.381955
0.049900	1.074982	6.381955
0.050000	1.074821	6.381955
0.050100	1.074665	6.381955
0.050200	1.074517	6.381955
0.050300	1.074375	6.381955
0.050400	1.074242	6.381955
0.050500	1.074117	6.381955
0.050600	1.074001	6.381955
0.050700	1.073854	5.963614
0.050800	1.073643	5.963614
0.050900	1.073376	5.963614
0.051000	1.073060	5.963614
0.051100	1.072705	5.963614
0.051200	1.072314	5.963614
0.051300	1.071896	5.963614
0.051400	1.071453	5.963614
0.051500	1.070992	5.963614
0.051600	1.070515	5.963614
0.051700	1.070028	5.963614
0.051800	1.069532	5.963614
0.051900	1.069032	5.963614
0.052000	1.068529	5.963614
0.052100	1.068026	5.963614
0.052200	1.067524	5.963614
0.052300	1.067027	5.963614
0.052400	1.066535	5.963614
0.052500	1.066049	5.963614
0.052600	1.065572	5.963614
0.052700	1.065103	5.963614
0.052800	1.064644	5.963614
0.052900	1.064197	5.963614
0.053000	1.063760	5.963614
0.053100	1.063336	5.963614
0.053200	1.062925	5.963614
0.053300	1.062526	5.963614
0.053400	1.062141	5.963614
0.053500	1.061770	5.963614
0.053600	1.061412	5.963614
0.053700	1.061069	5.965888
0.053800	1.060741	5.965888
0.053900	1.060427	5.965888
0.054000	1.060128	5.965888
0.054100	1.059844	5.965888
0.054200	1.059575	5.965888
0.054300	1.059320	5.965888
0.054400	1.059080	5.965888
0.054500	1.058854	5.965888
0.054600	1.058643	5.965888
0.054700	1.058446	5.965888
0.054800	1.058263	5.965888
0.054900	1.058094	5.965888
0.055000	1.057938	5.965888
0.055100	1.057797	5.965888
0.055200	1.057669	5.965888
0.055300	1.057554	5.965888
0.055400	1.057452	5.965888
0.055500	1.057364	5.965888
0.055600	1.057288	5.965888
0.055700	1.057224	5.965888
0.055800	1.057174	5.965888
0.055900	1.057135	5.965888
0.056000	1.057108	5.965888
0.056100	1.057093	5.965888
0.056200	1.057090	5.965888
0.056300	1.057098	5.965888
0.056400	1.057118	5.965888
0.056500	1.057148	5.965888
0.056600	1.057190	5.965888
0.056700	1.057242	5.965888
0.056800	1.057305	5.965888
0.056900	1.057378	5.965888
0.057000	1.057461	5.965888
0.057100	1.057554	5.965888
0.057200	1.057657	5.965888
0.057300	1.057769	5.965888
0.057400	1.057892	5.965888
0.057500	1.058023	5.965888
0.057600	1.058163	5.965888
0.057700	1.058313	5.965888
0.057800	1.058471	5.965888
0.057900	1.058638	5.965888
0.058000	1.058813	5.965888
0.058100	1.058997	5.965888
0.058200	1.059189	5.965888
0.058300	1.059389	5.965888
0.058400	1.059597	5.965888
0.058500	1.059820	6.047205
0.058600	1.060066	6.047205
0.058700	1.060331	6.047205
0.058800	1.060616	6.047205
0.058900	1.060917	6.047205
0.059000	1.061234	6.047205
0.059100	1.061566	6.047205
0.059200	1.061911	6.047205
0.059300	1.062269	6.047205
0.059400	1.062638	6.047205
0.059500	1.063018	6.047205
0.059600	1.063408	6.047205
0.059700	1.063807	6.047205
0.059800	1.064215	6.047205
0.059900	1.064631	6.047205
0.060000	1.065054	6.047205
0.060100	1.065484	6.047205
0.060200	1.065921	6.047205
0.060300	1.066365	6.047205
0.060400	1.066814	6.047205
0.060500	1.067268	6.047205
0.060600	1.067728	6.047205
0.060700	1.068193	6.047205
0.060800	1.068662	6.047205
0.060900	1.069136	6.047205
0.061000	1.069614	6.047205
0.061100	1.070097	6.047205
0.061200	1.070583	6.047205
0.061300	1.071072	6.047205
0.061400	1.071565	6.047205
0.061500	1.072028	5.690778
0.061600	1.072430	5.690778
0.061700	1.072779	5.690778
0.061800	1.073082	5.690778
0.061900	1.073344	5.690778
0.062000	1.073570	5.690778
0.062100	1.073766	5.690778
0.062200	1.073935	5.690778
0.062300	1.074081	5.690778
0.062400	1.074208	5.690778
0.062500	1.074318	5.690778
0.062600	1.074415	5.690778
0.062700	1.074500	5.690778
0.062800	1.074576	5.690778
0.062900	1.074646	5.690778
0.063000	1.074710	5.690778
0.063100	1.074770	5.690778
0.063200	1.074827	5.690778
0.063300	1.074884	5.690778
0.063400	1.074940	5.690778
0.063500	1.074998	5.690778
0.063600	1.075057	5.690778
0.063700	1.075118	5.690778
0.063800	1.075183	5.690778
0.063900	1.075252	5.690778
0.064000	1.075280	5.228228
0.064100	1.075231	5.228228
0.064200	1.075115	5.228228
0.064300	1.074940	5.228228
0.064400	1.074714	5.228228
0.064500	1.074445	5.228228
0.064600	1.074138	5.228228
0.064700	1.073799	5.228228
0.064800	1.073435	5.228228
0.064900	1.073049	5.228228
0.065000	1.072645	5.228228
0.065100	1.072227	5.228228
0.065200	1.071798	5.228228
0.065300	1.071362	5.228228
0.065400	1.070921	5.228228
0.065500	1.070478	5.228228
0.065600	1.070033	5.228228
0.065700	1.069590	5.228228
0.065800	1.069150	5.228228
0.065900	1.068715	5.228228
0.066000	1.068285	5.228228
0.066100	1.067861	5.228228
0.066200	1.067446	5.228228
0.066300	1.067039	5.228228
0.066400	1.066641	5.228228
0.066500	1.066253	5.228228
0.066600	1.065876	5.228228
0.066700	1.065510	5.228228
0.066800	1.065155	5.228228
0.066900	1.064812	5.228228
0.067000	1.064481	5.228228
0.067100	1.064162	5.228228
0.067200	1.063856	5.228228
0.067300	1.063562	5.228228
0.067400	1.063280	5.228228
0.067500	1.063012	5.228228
0.067600	1.062756	5.228228
0.067700	1.062494	5.034226
0.067800	1.062211	5.034226
0.067900	1.061909	5.034226
0.068000	1.061594	5.034226
0.068100	1.061267	5.034226
0.068200	1.060931	5.034226
0.068300	1.060590	5.034226
0.068400	1.060245	5.034226
0.068500	1.059899	5.034226
0.068600	1.059552	5.034226
0.068700	1.059208	5.034226
0.068800	1.058866	5.034226
0.068900	1.058528	5.034226
0.069000	1.058196	5.034226
0.069100	1.057870	5.034226
0.069200	1.057551	5.034226
0.069300	1.057240	5.034226
0.069400	1.056938	5.034226
0.069500	1.056644	5.034226
0.069600	1.056360	5.034226
0.069700	1.056085	5.034226
0.069800	1.055821	5.034226
0.069900	1.055567	5.034226
0.070000	1.055338	5.178901
0.070100	1.055145	5.178901
0.070200	1.054986	5.178901
0.070300	1.054858	5.178901
0.070400	1.054759	5.178901
0.070500	1.054687	5.178901
0.070600	1.054639	5.178901
0.070700	1.054615	5.178901
0.070800	1.054612	5.178901
0.070900	1.054629	5.178901
0.071000	1.054664	5.178901
0.071100	1.054717	5.178901
0.071200	1.054787	5.178901
0.071300	1.054872	5.178901
0.071400	1.054971	5.178901
0.071500	1.055085	5.178901
0.071600	1.055210	5.178901
0.071700	1.055341	5.096321
0.071800	1.055468	5.096321
0.071900	1.055593	5.096321
0.072000	1.055716	5.096321
0.072100	1.055840	5.096321
0.072200	1.055964	5.096321
0.072300	1.056089	5.096321
0.072400	1.056216	5.096321
0.072500	1.056346	5.096321
0.072600	1.056478	5.096321
0.072700	1.056613	5.096321
0.072800	1.056752	5.096321
0.072900	1.056895	5.096321
0.073000	1.057041	5.096321
0.073100	1.057193	5.096321
0.073200	1.057348	5.096321
0.073300	1.057509	5.096321
0.073400	1.057674	5.096321
0.073500	1.057844	5.096321
0.073600	1.058019	5.096321
0.073700	1.058178	4.868490
0.073800	1.058301	4.868490
0.073900	1.058394	4.868490
0.074000	1.058460	4.868490
0.074100	1.058503	4.868490
0.074200	1.058528	4.868490
0.074300	1.058536	4.868490
0.074400	1.058531	4.868490
0.074500	1.058514	4.868490
0.074600	1.058489	4.868490
0.074700	1.058457	4.868490
0.074800	1.058420	4.868490
0.074900	1.058380	4.868490
0.075000	1.058337	4.868490
0.075100	1.058293	4.868490
0.075200	1.058250	4.868490
0.075300	1.058208	4.868490
0.075400	1.058167	4.868490
0.075500	1.058130	4.868490
0.075600	1.058096	4.868490
0.075700	1.058066	4.868490
0.075800	1.058040	4.868490
0.075900	1.058020	4.868490
0.076000	1.058004	4.868490
0.076100	1.057995	4.868490
0.076200	1.057992	4.868490
0.076300	1.057994	4.868490
0.076400	1.058004	4.868490
0.076500	1.058020	4.868490
0.076600	1.058042	4.868490
0.076700	1.058072	4.868490
0.076800	1.058108	4.868490
0.076900	1.058152	4.868490
0.077000	1.058202	4.868490
0.077100	1.058260	4.868490
0.077200	1.058305	4.662178
0.077300	1.058320	4.662178
0.077400	1.058310	4.662178
0.077500	1.058278	4.662178
0.077600	1.058228	4.662178
0.077700	1.058163	4.662178
0.077800	1.058086	4.662178
0.077900	1.057998	4.662178
0.078000	1.057903	4.662178
0.078100	1.057801	4.662178
0.078200	1.057696	4.662178
0.078300	1.057587	4.662178
0.078400	1.057478	4.662178
0.078500	1.057368	4.662178
0.078600	1.057260	4.662178
